Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Ret_MinusOne,Ret_MinusTwo,Ret_PlusOne
,,-1.03402724773,-0.615652986906,2.0,-0.721011584103,53650,0.2208,5.0,,0.982278526327,0.28,5.0,1.39193998005,1.114747538,1.0,0.584238851981,-0.448082601846,-0.0883666942663,10.0,-1.29354274001,0.843033460065,-0.38886798079,0.208117589784,-0.0258057028037,0.00720795185545,0.00402483617029,-0.00558751097737
,3.09983861328,,0.545448169126,8.0,-0.18347479347,12347,0.0101,11.0,5.0,-0.0241377538859,0.11,9.0,1.49230433832,0.033611628,1.0,-0.736546675955,0.891157441936,-1.73275032293,,0.369838543615,-0.348669979328,1.30624752459,-1.90196571338,-0.820135215297,-0.00465162193091,-0.0155975309595,0.00544432929386
,,,0.200372133523,9.0,0.306427040981,57717,0.365,8.0,5.0,0.369119485934,0.27,1.0,1.98003991736,,1.0,-0.921207855649,1.43773287869,-1.57133015159,2.0,0.90215281931,0.807656736541,,-0.681276678671,-0.438854615736,0.0120322598179,0.03139679361,-0.00965547599946
1.0,0.369183705969,2.34182332037,0.206959228174,9.0,0.453283352668,62211,0.365,8.0,5.0,-3.42609920473,0.56,0.0,1.47184277036,6.655056413,1.0,-1.26599925012,1.67553996685,-1.27811674302,3.0,1.00512297415,-1.10560280004,1.27146044061,-1.11035192541,2.38966750832,-0.0124646602632,-0.00204119515463,0.0194251898455
,1.58408724602,0.118739407433,,1.0,-0.192683215127,26143,0.365,7.0,4.0,-0.286913233181,0.92,2.0,1.54043745253,0.098802947,1.0,-0.379440047472,0.245007919422,-0.698260939569,4.0,0.799647843857,,1.03349918222,-1.62560972499,-0.448371033301,0.0163702449348,0.00772761789032,-0.00998683255553
,-0.725956839617,1.30726754242,1.44545538756,7.0,0.362266700541,30227,0.2986,11.0,5.0,-1.58793230193,0.43,3.0,1.71589826841,0.125261763,1.0,-0.773337532046,0.918020776757,-1.55169371693,5.0,,-3.06038792277,1.12263366925,-1.5191939039,-0.787836856897,-0.00632373583196,-0.0042619598613,0.00438579314253
,-1.01750691868,0.020077197632,0.511048204536,2.0,,70645,0.3484,8.0,5.0,0.454228340989,0.45,8.0,1.53567457568,0.279782915,1.0,-0.562769399249,0.657483464072,-0.918032722652,,-0.0454169969771,0.362472808558,1.08368765469,-1.65768635964,-0.821898924962,-0.0110085853223,0.00427977920319,-0.00452483161005
,0.0744151736706,-0.16088395481,-0.102788112468,5.0,-0.500209804639,13652,0.365,,,0.207399082376,0.71,4.0,1.8475460238,0.101437684,1.0,0.0273013027173,0.0808111750254,-0.524787937963,3.0,-0.528221308255,,0.310499908737,0.0701954110347,-0.357117185601,0.0267264364969,0.0261372722429,0.0181920972628
,0.0726314446885,,,1.0,0.949538704751,54511,0.0158,12.0,4.0,0.0154379617271,0.36,0.0,1.58995402857,7.713343751,1.0,-0.848281028926,0.755286557549,,8.0,0.87719717838,0.745846218113,1.02603610108,-1.134621996,,-0.00222604261631,-0.0898109576336,-0.0693832048942
,-0.207615914066,-0.758823568462,-0.739695391557,9.0,-0.247292344178,1045,0.0166,9.0,5.0,0.723775792401,0.97,1.0,1.96115446444,13.05928966,1.0,-0.300440278796,0.0838176468669,-0.975919461051,2.0,-0.0934452416196,-1.31933132271,0.465888601553,0.579106679379,-0.2249417374,0.0155128584654,-0.00010148647669,0.0318042318837
,-0.138232948542,-0.0806772622157,0.157186477221,5.0,-0.393126659066,87553,0.2986,3.0,,0.209161226803,0.1,2.0,1.84854806027,0.021679098,1.0,0.087255457589,-0.115436608882,-0.648275054993,5.0,-0.503717801366,-0.460812422695,0.297414563217,-0.318423411814,-0.300337880968,-0.0274587534991,-0.00639003046362,-0.0109469379893
,-0.481086495977,0.356720337434,0.117095493538,5.0,0.467843238906,12096,0.3418,10.0,,-0.221525243631,0.03,3.0,1.0890159554,5.616464309,1.0,-0.4689753936,0.504436189739,-0.755465612539,,0.421124682434,-0.989024274336,0.916772028232,0.791865135051,-0.269168112013,-0.0198622620994,-0.00135387073838,-0.00511664551739
,-0.0451771298291,0.801628689766,1.07296797195,10.0,0.402510611621,46935,0.0101,12.0,,-0.926156098036,0.7,5.0,1.92157566357,1.722286633,1.0,-0.623897347375,0.579481258963,-1.40271237046,7.0,0.579381512625,-2.66503930891,,-1.65389861037,-0.721310907076,0.00922793590631,0.015156399494,-0.0151876751312
,-0.60089142884,0.37796045261,,3.0,0.539648011622,66850,0.2986,11.0,5.0,-0.261534640854,,3.0,1.5082123896,11.81703925,1.0,-0.877034176028,0.868028839265,-1.37417510305,9.0,0.792675476089,-0.390595809382,1.2537374215,-0.832410704174,-0.756363990414,-0.00648048223172,0.0724925528629,0.0317682271296
,,-0.550014706086,-0.545337804165,1.0,-0.214737628921,93436,0.365,8.0,4.0,0.482525213085,0.24,0.0,1.98436338828,0.149674768,1.0,0.0562042579119,-0.370640496554,-0.525675700669,3.0,-0.407254183213,1.24938573929,0.347506586272,-0.118011986167,-0.329336766183,-0.028859719072,-0.0412267107187,0.00918508085027
,2.82692543661,2.68574283203,2.19431571451,4.0,3.03483422523,50647,0.365,16.0,,-3.10574171355,0.7,8.0,1.36431075135,0.486215908,1.0,-1.9643340994,4.45424618208,-2.50790419184,10.0,3.45882017982,-3.51884434018,2.61462022302,-1.41095730813,-1.43471240391,0.00407537035573,-0.0103798391241,-0.00337620559673
,-0.382806657597,0.181789378257,0.593768113233,8.0,-0.13814604869,83337,0.2208,12.0,5.0,,0.0,2.0,1.76662800973,9.032240759,1.0,-0.815580827097,0.910173131834,-1.68764749588,2.0,0.398959894391,1.38617429377,0.955757148293,-2.18683361614,-0.240147796301,0.0206540695566,0.0329096913458,0.0258999748438
,-1.5068095795,0.157793286111,0.149942012284,2.0,-0.0806445889045,61413,0.2986,9.0,,0.0991931452079,1.0,3.0,1.44975280222,8.71388117,1.0,-0.481399765033,0.463993416294,-0.864011294739,,-0.0256544747654,-0.61058604791,0.646463416367,-0.545635664182,1.45298708383,-0.0150708511126,-0.00780365978006,0.00935618261581
,-1.4987712927,0.841830799681,0.821182313419,7.0,-0.00402211945906,93436,0.2119,13.0,,-0.90475742933,0.54,7.0,1.24407350746,0.087839072,1.0,-0.0905499999203,0.118136262209,-0.746513839213,10.0,0.513717086346,-1.30609433772,1.13556309994,-1.35258509386,2.70981240574,0.0282292260426,0.036626730913,-0.00194296414016
,,-0.277620303438,0.0106104749521,7.0,-0.523043917943,36022,0.0142,9.0,4.0,0.221973928855,,4.0,1.48207169228,15.34770762,1.0,0.289340750688,-0.47889130855,-0.495107618727,,-1.05388784634,-0.828889182931,0.413209355179,-0.0279798063573,-0.0798710881408,-0.0590947766326,-0.0138205029299,-0.0208629952269
,,0.669051993098,0.00650656067736,9.0,0.547824614835,66850,0.0102,12.0,5.0,-0.362558438491,0.32,1.0,1.89505937384,9.090017123,1.0,-1.41109724172,2.09358648657,-2.01689708482,3.0,1.51570729765,0.323155913593,1.85324493353,,,0.0259621467841,0.102875402888,0.0406558885771
,,-0.13062702281,0.0292883542634,9.0,0.192530201069,39562,0.2986,12.0,,0.205875451642,0.01,9.0,1.62726637108,8.758617109,1.0,-0.527663848875,0.592118293116,-1.23675874028,4.0,0.316286505698,-1.36740511205,1.43580689006,-0.433331355408,-0.58492661859,-0.0129290795127,0.0127848655161,-0.00960503896261
,,0.475306383662,-0.785927914136,10.0,-0.140565831804,76801,0.3418,7.0,,-0.0369312375733,0.44,6.0,2.32699757099,0.21597316,1.0,-0.641688765771,0.881078186015,-1.3123189628,5.0,0.138589548099,0.807010970454,1.29138630239,-1.57998903656,-0.996589214466,-0.0207631502737,0.0219708241874,0.00743171792542
,-0.0139716552082,-0.892410200998,-0.563282948539,8.0,,62165,0.0107,5.0,5.0,1.02053458658,0.35,8.0,1.24949887759,2.689194877,1.0,0.236947418707,-0.236338704115,-0.320118948303,,-0.942163585582,1.50295075716,0.34096632375,-0.250531863378,-0.00526150827062,-0.00820305077941,-0.00230897605076,-0.0141556219359
,-0.398236423101,0.568857429721,-0.218061721199,9.0,0.24642605447,39365,0.0111,10.0,5.0,-0.531215650299,0.03,6.0,1.97212786263,3.1943597,1.0,-1.10746395804,1.88366224669,-1.83525536633,2.0,0.890196518307,0.257277762807,1.76416731853,-1.49901183459,2.33555309792,-0.00519488888705,-0.0126283393671,-0.0115835090248
,-0.302832225817,1.0491502865,1.03615524666,7.0,-0.608283998115,56222,0.0164,14.0,,-1.19604394206,0.06,4.0,1.23674530998,0.770518495,1.0,-0.621237554291,0.856358068446,-1.06633704915,7.0,-0.0344606206308,-0.561088323434,1.26803561916,-1.59520739473,-0.699029297492,0.0240292892284,0.0139709331466,0.0318303552023
,-1.01419228337,1.40532030289,1.08344892127,10.0,0.72051554259,68443,0.0098,11.0,,,0.93,3.0,1.59179171518,9.908366875,1.0,-1.00472157795,1.09175262044,-1.62583003393,9.0,1.15281731744,-1.94365981741,1.76487210679,-2.70540543906,-0.928440263923,-0.025412606355,0.00914516909491,-0.00253572478757
,-1.39488789087,0.974980824181,-0.296255168809,9.0,0.180321909087,26216,0.2087,11.0,5.0,-1.1816982582,0.25,1.0,1.37565983499,5.195058692,1.0,-0.735351243379,1.04590036244,-1.63677838249,5.0,0.591197084234,-1.93884305907,1.42948171232,-1.05195604422,-0.753131338964,-0.0348633782279,0.0113584900935,-0.0207096085309
9.0,-1.94508199597,2.8027182745,1.59372237171,8.0,1.40247886726,953,0.0102,13.0,5.0,-3.95133586646,0.09,3.0,1.44305408623,9.032240759,1.0,-1.49883103872,3.03010105725,-1.84733791979,5.0,2.40665359555,-3.62743039239,2.05817156186,-3.26917253573,-1.15326227925,-0.0055684210247,-0.010829949611,-0.0265609873122
,-1.33749528433,1.98584006168,0.821729593019,5.0,0.898139953745,95925,0.365,12.0,,-2.97952730181,0.89,6.0,1.54617910524,8.702791523,1.0,-1.00314127344,1.60472607612,-1.5789054309,6.0,1.3851651464,0.70514528527,1.51907545815,-0.575898663879,-0.991300991873,0.01606289711,0.00482185598863,0.0183328490418
,-0.694337107392,0.735206420492,,1.0,,27912,0.2654,,,-0.990007746616,0.99,0.0,0.758898616328,0.166980399,1.0,-1.0248199693,1.40432207499,-0.688835174055,10.0,3.00122823184,-0.290778364273,1.2905864276,-2.76782962499,-0.833195098303,-0.176396977681,0.0715708389877,-0.112990158997
,-1.03108322352,-0.32050880233,0.349127887884,2.0,-0.378397626929,70186,0.3418,8.0,4.0,0.779983913562,0.56,6.0,0.968075274075,3.619652828,2.0,-0.326354348011,0.416154773322,-0.368634789183,,-0.455017783405,0.905583090347,0.623978428683,-1.07335977973,-0.357515243523,-0.0988126952189,-0.0271380881108,0.00882237973111
,-0.355724299165,1.2337374244,-0.0739574382454,9.0,0.374667327936,48481,0.0101,12.0,5.0,-1.62713639779,0.17,3.0,1.63499855159,12.51332708,1.0,-1.22751790123,1.7174900939,-1.79094397579,3.0,0.73542390834,-2.1468611554,1.70894138021,-1.82826278804,-1.03629165694,0.0160029351967,-0.0563958229169,-0.00420012957684
,-0.647639530032,0.573679974262,0.143100984528,9.0,0.314219263175,88275,0.0171,9.0,5.0,-0.11820724516,0.56,2.0,1.87332652653,4.243584901,1.0,-1.20708966143,2.06020424786,-1.74181704508,3.0,1.11366098889,0.413544405137,1.69937184237,-2.0063796692,-0.861791529651,-0.00717302719445,-0.0186046771338,0.00713693972248
4.0,-0.664378330536,1.61457784843,,1.0,2.56558893545,79888,0.2109,12.0,6.0,-2.02919287035,0.9,5.0,1.87679024672,7.971278188,1.0,-1.10538559746,2.05670052861,-2.03876515647,4.0,2.70756348465,-2.08573790317,1.92582963931,-4.28461732674,-0.998086633613,0.0100160111376,-0.0230931631222,0.0114763920607
,-0.281054742006,0.078537680012,0.494092229083,6.0,0.137061385291,44376,0.2087,9.0,,-0.142195021049,,7.0,1.82932752869,3.746046257,1.0,5.60655123773,-2.50935369666,-0.914587530922,5.0,-0.451191781477,-0.165170879102,1.11112172336,-0.178866205346,-0.631650828795,-0.0194767409797,-0.00931989997304,0.00233948118535
,-0.890995339622,1.93604326256,1.56998441463,6.0,0.677263526382,31755,0.3318,14.0,,-2.61424907429,0.91,5.0,1.16676908339,3.440856083,1.0,-0.720614544989,0.696361019913,-1.35749918042,2.0,0.662931180741,-0.252667329584,1.73264065603,0.239776029232,-0.760419155858,-0.0317081310028,0.000779219330218,-0.0120315699994
,-0.35833466495,0.90693791874,,3.0,1.00297045053,27376,0.0164,10.0,,-1.07659757718,0.77,4.0,1.51671645874,,1.0,-0.85083228629,1.15602800397,-1.21680166234,9.0,,-1.13324457253,1.46037106177,-0.749495535205,-0.790095960716,-0.00827614577255,0.018276886137,-0.0112942016603
,,-0.00149932636958,,9.0,-0.104001405872,4134,0.2119,9.0,5.0,0.183791866263,0.31,3.0,1.57213817624,2.999503778,1.0,-0.79495352051,0.417334519419,,2.0,-0.0240225701112,-1.22383165251,1.25563800864,1.05822145622,-0.615785014738,0.001031781483,-0.0166794604993,-0.00254345546589
,,2.50949917661,1.38636035734,6.0,0.0483784195246,87066,0.365,15.0,5.0,-3.64355184215,0.02,7.0,1.98988080098,0.228146122,1.0,-1.13511325567,1.68146108142,-1.85264913001,4.0,1.15717313231,-3.04296283047,1.45787420229,-2.75290376866,-0.830884450089,0.0035019577796,-0.0148877211942,0.010362998705
,,0.118256628396,0.203703016938,6.0,-0.197749051654,23002,0.2254,12.0,4.0,0.322149264522,0.23,7.0,1.81019946304,9.124772404,1.0,-0.32070634012,0.108803159801,-1.31675792986,10.0,-0.385703896456,,0.642811082434,-0.245208642104,-0.443948758478,-0.00692121497496,-0.00601113443696,0.0108726036249
,2.31203820812,1.2137029705,,5.0,-0.387939382241,48389,0.0142,10.0,5.0,-1.30842305301,0.96,3.0,2.07663513697,0.625057185,1.0,-0.849572925595,0.797056221611,-1.58167690027,5.0,0.182851895264,-1.78086742369,1.33912437631,-1.41779059975,-0.889312837425,-0.019004857509,-0.0179442297538,0.000374687685349
4.0,,0.529094516046,-0.66697617905,9.0,0.133447556159,41945,0.2654,11.0,5.0,-0.529281289328,0.96,0.0,1.59573419954,6.764502639,1.0,-0.393401701717,0.505799874085,-1.35474227737,2.0,0.267899661497,-0.100520732357,1.11972310564,-0.338554467093,-0.58404477731,0.00371011173537,-0.0458771974226,0.0044086530546
,-0.798168211218,1.09154035354,0.75828497409,9.0,0.53111088953,58781,0.0174,22.0,6.0,-1.54385685619,0.41,3.0,2.01476838354,2.35943337,1.0,-1.45904742544,2.19756284594,-1.65818193683,3.0,,-0.523176908957,1.58455781295,-1.63710156622,-0.984559188552,0.00616603110206,0.00336078409554,0.0159371226724
,,-0.760586832867,-1.5023300505,7.0,-0.539912195753,50443,0.2986,7.0,5.0,0.677425250937,0.96,5.0,1.76745357861,0.819351405,,0.768645935811,-0.511205287304,-0.298862149709,,-1.08318904028,-0.531069377552,-0.0712421404611,0.635973664755,-0.0812234646431,0.00199551117047,0.015498081837,-0.000590058115105
,1.51234558615,1.63413498142,1.37647737999,7.0,-0.427599996108,83297,0.3418,14.0,4.0,-2.13115767324,0.36,4.0,1.68174558038,0.093765817,1.0,-0.759246546507,0.938811146686,-1.60611865221,4.0,0.408440658948,-2.88673170465,1.24350941765,,-0.951739830381,-0.00555215256611,0.0500649848562,0.0136491182597
,,-0.468185782908,-0.36268309338,4.0,0.0193999232211,56524,0.365,9.0,,0.710427709197,0.39,2.0,0.662596680292,0.266415077,1.0,5.87676613142,-2.69187463462,0.0715874708108,,-0.534863302341,0.743625992884,0.479254061338,1.1641093765,2.12585290923,-0.0229987825937,0.0460056367876,-0.00405246782874
,,2.651136504,2.0621903577,1.0,9.93656099625,4597,0.2254,12.0,4.0,-2.16756677753,0.22,4.0,1.60435977823,5.238665716,1.0,-2.30205404928,5.60194889437,-2.5141166538,7.0,7.31600658493,-3.43408389512,-5.65832452028,-9.2489034342,-1.39681417084,-0.00141020287612,0.00345522912145,-0.0143681625305
3.0,0.350297258835,-1.10402630267,,1.0,-0.149596902626,64788,0.365,4.0,,1.33767142366,0.52,4.0,1.24262461625,0.21597316,1.0,-0.215211386927,0.128347442026,-0.232395556849,10.0,-0.535694829913,,0.268336482262,0.911744603153,0.00356234963692,-0.00428539851181,0.00597179676298,0.0787099996219
,-0.827583600822,0.0974206150735,-0.163110637802,10.0,0.044494941093,56977,0.3451,7.0,,,0.83,1.0,1.62346154244,6.098844315,1.0,-0.540721761134,0.248986566382,-0.706736840948,5.0,0.0959894769403,-0.183905449893,0.578307995157,-0.98407698767,2.15370666696,0.0113578127254,-0.0027635740069,-0.00932030858189
,-2.2346304939,1.24473057044,1.56235174031,7.0,0.741361890224,50647,0.2254,10.0,5.0,-1.24137617411,0.03,7.0,1.33789359288,0.314720114,1.0,-0.729521027479,0.69149591842,-1.0607246835,3.0,,-2.96484534406,1.20246907949,-1.23593722622,3.14766537595,-0.0191565187926,0.0162852274265,-0.00590254602383
,,-0.740141322647,-0.640347679717,8.0,-0.373002498846,57237,0.365,6.0,,0.83490931507,0.88,8.0,1.5734720459,1.037302138,1.0,-0.0469412281609,-0.0190072370096,-0.436977351726,,-0.588639298568,0.47448951358,0.356829261612,-0.237250807761,-0.22077956319,-0.0100656648539,-0.025341109843,0.010309611771
,0.165507650805,-0.118482373321,-0.0113543420319,5.0,-0.427352296194,10715,0.0098,8.0,5.0,0.337293629792,0.92,2.0,1.69818544791,0.46344227,1.0,-0.0622229267632,-0.0986726826179,,2.0,-0.538643452719,0.0108967920463,0.204084901843,,-0.355729792083,-0.0164087568744,-0.011215169494,0.00598508229327
,1.77221277512,-0.0265200716229,0.403563572307,1.0,0.346840940327,30504,0.365,12.0,,0.736030855491,0.43,7.0,1.73281281154,0.309351436,1.0,-0.489014118762,0.106847028117,-0.771855127427,8.0,0.76824789727,-0.278425469019,,-1.23167038629,-0.539479279827,-0.00460895376397,0.00661479495274,-0.00440364151337
3.0,-1.57743591946,1.41679828559,1.51034872456,2.0,0.726093486845,33947,0.0174,15.0,,-1.19236700818,0.92,8.0,1.71899450297,0.474615398,1.0,-1.0636968356,1.74469573241,-1.89830757111,8.0,1.42486747027,-1.91738916112,1.92309037771,-2.41399543485,-1.09611590172,0.00406672923444,-0.0131010130363,-0.0147189133707
,-0.506978033892,2.32638251469,1.85264129687,7.0,0.700220447481,96503,0.2064,9.0,,-2.96840877209,0.19,7.0,1.85148594863,6.917947324,1.0,-1.29214692686,1.82090221636,-2.23032612065,6.0,1.26158560497,-3.7658219402,1.83463916481,-1.54154694446,-1.16847308753,-0.000403133111372,-0.00380168282615,-0.00346719056319
,-1.8243820764,1.86911162829,1.50624679814,7.0,0.0309229580815,24627,0.0171,10.0,4.0,-2.59309498554,0.03,4.0,1.27733826831,1.000655891,1.0,-0.57978779451,0.63964356024,-0.978161342321,8.0,0.349013391692,-2.94090415069,1.50566984595,-1.31060152366,2.78358571073,0.0139558174692,0.012944629831,-0.0152836804562
,,1.43709704885,1.47402699016,5.0,0.574033250197,35409,0.3484,11.0,5.0,-1.46608359333,0.71,4.0,2.19228331931,1.095507309,1.0,-1.26497318928,1.8583771325,-2.36308560213,7.0,1.0649208396,-2.3142457673,1.87430254867,-2.23359662547,-0.976804058583,0.000837607080191,0.00551032180527,0.00626003017047
,-0.0198802107851,0.1357318531,0.0162479114408,5.0,-0.292274958732,5064,0.365,8.0,,-0.110242205183,0.64,3.0,1.78438560899,2.684171036,1.0,-0.158640468891,0.0910648469833,-1.05010834579,5.0,-0.134428728009,-0.939608209733,,-0.474774113426,-0.516323084975,-0.0184038176918,-0.0147829345976,0.00421556419902
,,0.29028785886,0.855493952084,7.0,-0.43168134311,68443,0.2109,9.0,,-0.582234520411,0.03,7.0,1.65036038955,25.80215781,1.0,-0.186776438929,0.0405459420899,-0.821846537173,5.0,-0.600515610686,-1.81421600821,0.718820317357,-0.515501762581,-0.281806468135,-0.00763479100659,0.0195183666217,-0.00585345003246
,-0.110622984639,1.21907793532,0.267917625919,2.0,0.00891072931114,31412,0.365,11.0,5.0,-1.8467377154,0.25,3.0,1.9358670355,0.0808597,1.0,-0.113582857768,-0.0992047946674,-1.52087289544,,-0.136274774836,-0.539010680532,1.07898164536,-0.771791888451,-0.741491280686,-0.00607378529176,0.0148889260172,-0.0766112447166
,-0.0744272995703,-0.767400415444,-0.964683455697,8.0,-0.617337919128,31641,0.2208,7.0,,0.942507538226,0.2,0.0,1.44252180032,0.51339681,1.0,0.618464342008,-0.469426065269,-0.188057184305,,-1.04596305351,1.68085783669,-0.188938592773,0.22687930493,0.0375389496795,-0.143318399415,0.0356530625786,-0.0570795129362
,-1.36332953816,0.888321491587,,3.0,0.814947371131,64351,0.3484,9.0,5.0,-1.1585275453,0.8,4.0,1.41988642018,0.242377543,1.0,-0.929837967927,1.06341170124,-1.38763534434,,1.16550254098,-0.425667939758,1.55350123661,-0.358479439273,-0.532168968615,0.00725383433289,0.00291243254072,0.0202067575129
,-0.830229744983,1.02436473061,,1.0,5.59144385483,53118,0.3318,11.0,5.0,-0.585801491126,0.12,1.0,1.94522804119,11.68230435,1.0,-1.09517316654,1.11642610391,-1.53831960754,3.0,3.34765120254,-0.902636648173,2.36713627074,-6.94431079382,-0.698794900848,-0.00267079344337,0.021847628041,-0.0196498700421
1.0,-0.255183841882,0.2151299324,0.207794781083,7.0,-0.277715764884,30504,0.2138,,,-0.137320298463,0.33,6.0,1.48701861814,10.31896599,1.0,-0.276854239054,-0.08523329208,-0.405326487547,2.0,-0.434720032917,-2.01499399838,0.386736774457,-0.0176747087815,0.0467674085551,-0.0290030460134,-0.00906832800566,0.0257989032197
1.0,,-0.057958187684,0.327583423176,8.0,-0.554709481939,46069,0.0174,12.0,,0.131275076214,1.0,1.0,0.799461542313,,1.0,-0.251345738307,0.0636927315524,-0.632044868427,2.0,-0.521807381944,,0.310806433479,0.152867433373,-0.169848276634,0.00746791811892,0.0205331607241,0.0068910417174
